Topic,Count,Name,Representation,Llama2,Representative_Docs
135,34,135_iraqi_baghdad_forces_kurdish,"['iraqi', 'baghdad', 'forces', 'kurdish', 'barzani', 'iraq', 'fighters', 'syrian', 'turkey', 'turkish']","['Middle Eastern conflicts and political history', '', '', '', '', '', '', '', '', '']","['the battle of baghdad , also known as the fall of baghdad , was a military invasion of baghdad that took place in early april 2003 , as part of the invasion of iraq . three weeks into the invasion of iraq , coalition forces land component command elements ,', 'ahmed barzani revolt refers to the first of the major barzani revolts and the third kurdish nationalistic insurrection in modern iraq . the revolt began in 1931 , after ahmed barzani , one of the most prominent kurdish leaders in southern kurdistan , succeeded in unifying a number of other', 'kurdish tribes . the ambitious kurdish leader enlisted a number of kurdish leaders into the revolt , including his young brother mustafa barzani , who became one of the most notorious commanders during this revolt . the barzani forces were eventually overpowered by the iraqi army with british support ,']"
136,34,136_tower_building_windows_nave,"['tower', 'building', 'windows', 'nave', 'perpendicular', 'arched', 'roof', 'century', 'chancel', '19th century']","['Medieval church architecture', '', '', '', '', '', '', '', '', '']","['transepts contain paired lancet windows on their east sides , one of which in the north transept is early 13th century . the end walls of the transepts contain large perpendicular windows . the chancel has lancet windows on the north and south sides and three plain arched windows in', 'keep . in the 17th century , a second period of building added the central building to the right of the tower and buildings forming the court . in the 19th century , the main building was joined to the round tower of the ramparts . this keep provided a', 'side of the tower is 19th century . the arched west window in the tower is early perpendicular . the north aisle features two large perpendicular windows and a battlemented rood loft stair turret . the rebuilt south aisle has rectangular and arched perpendicular windows . the north and south']"
137,34,137_cricket_ground_minor counties_matches,"['cricket', 'ground', 'minor counties', 'matches', 'counties', 'trophy', 'counties championship', 'knockout trophy', 'mcca', 'mcca knockout']","['Minor Counties Cricket', '', '', '', '', '', '', '', '', '']","['has played minor counties cricket for buckinghamshire from 1997 to present , which includes 52 minor counties championship matches and 22 mcca knockout trophy matches . in 1997 , he made his list a debut against essex in the natwest trophy . he played 10 further list a matches for', 'against buckinghamshire . brock played minor counties cricket for staffordshire from 1993 to 1999 , including 18 minor counties championship matches and 7 mcca knockout trophy matches . in 1996 , he made his list a debut against derbyshire in natwest trophy . he played two further list a matches', 'walker played minor counties cricket for norfolk from 1998 to 2004 , which included 24 minor counties championship matches and 14 mcca knockout trophy matches . he made his list a debut against the surrey cricket board in the 1999 natwest trophy . he made 5 further list a appearances']"
138,33,138_gymnast_gymnastics_rhythmic_nation international,"['gymnast', 'gymnastics', 'rhythmic', 'nation international', 'competed world', 'competed', 'international competitions', 'rhythmic gymnast', 'artistic', 'championships']","['Rhythmic Gymnasts and Their International Competitions', '', '', '', '', '', '', '', '', '']","['d ra vass ( born 8 september 1991 ) is a hungarian individual rhythmic gymnast . she represents her nation at international competitions . she competed at world championships , including at the 2011 and 2015 world rhythmic gymnastics championships . she also competed at the 2015 european games in', 'viktoriya koshel ( born 14 april 1991 ) is an israeli group rhythmic gymnast . she represents her nation at international competitions . she participated at the 2012 summer olympics in london . she also competed at world championships , including at the 2010 and 2011 world rhythmic gymnastics championships', 'odette richard ( born 18 july 1988 ) is a south african individual rhythmic gymnast . she represents her nation at international competitions . she participated at the 2008 summer olympics in beijing . she also competed at world championships , including at the 2005 and 2007 world rhythmic gymnastics']"
139,33,139_photography_photographer_photographers_avison,"['photography', 'photographer', 'photographers', 'avison', 'photographic', 'hyatt', 'art', 'oulton', 'physics', 'parker']","['Notable Photographers and their Achievements', '', '', '', '', '', '', '', '', '']","[""from brown university in 1966 and an m.s . in photography from the illinois institute of chicago 's institute of design . he worked as an instructor of physics at brown university from 1959 to 1966 and an instructor of physics at purdue university from 1967 to 1969 . combining"", 'william seaman ( 1925 december 6 , 1997 ) was an american photographer . he won the 1959 pulitzer prize for photography citing "" wheels of death "" , a "" dramatic photograph of the sudden death of a child in the street "" . he was photographer for the', ""latrobe , pennsylvania . he earned his b.s . in photographic science from rochester institute of technology in 1964 , and a master of photography degree with the professional photographers of america association . he served for many years as eastman kodak 's liaison to the professional photographic community .""]"
140,33,140_shrimp_species_crabs_genus,"['shrimp', 'species', 'crabs', 'genus', 'lobster', 'libinia', 'crab', 'rimapenaeus', 'ghost', 'callinectes']","['Marine crustaceans', '', '', '', '', '', '', '', '', '']","['libinia is a genus of crabs in the family epialtidae , containing twelve extant species libinia bellicosa oliviera , 1944 libinia cavirostris chace , 1942 libinia dubia h . milne edwards , 1834 libinia erinacea ( a . milne edwards , 1879 ) libinia emarginata leach , 1815 libinia ferreirae', ""ancylomenes pedersoni , sometimes known as pederson 's shrimp , is a species of cleaner shrimp . it is part of the genus ancylomenes and was described in 1958 by fenner a . chace , jr . as periclimenes pedersoni . ancylomenes pedersoni is found in the caribbean sea ,"", 'callinectes is a genus of crabs , containing 16 species , including the atlantic blue crab , c . sapidus callinectes affinis fausto , 1980 callinectes amnicola ( rochebrune , 1883 ) callinectes arcuatus ordway , 1863 callinectes bellicosus stimpson , 1859 callinectes bocourti a . milne edwards , 1879']"
141,33,141_editor_editor chief_chief_associate editor,"['editor', 'editor chief', 'chief', 'associate editor', 'associate', 'journal', 'university', 'editors', 'founding editor', 'founding']","['Editors and Editorial Team of a Medical Journal', '', '', '', '', '', '', '', '', '']","['editor in chief is christy k . holland at the department of internal medicine , division of cardiovascular health and disease at the university of cincinnati . the founding editor is denis n . white and the emeritus editor is peter n . t . wells of cardiff university .', '. the editor in chief is tim schwanen ( university of oxford ) . the founding editor is richard knowles ( university of salford ) .', 'medical center is the associate editor for ultrasound contrast agents . eleanor stride of the university of oxford is the associate editor for online subject index . robert j . eckersley of imperial college london is the associate editor for book reviews . the managing editor is rose m .']"
142,31,142_entomologist_der_insects_specialised,"['entomologist', 'der', 'insects', 'specialised', 'interested', 'schi', 'schi dte', 'dte', 'entomology', 'lepidoptera']","['Entomologists and their contributions', '', '', '', '', '', '', '', '', '']","['johann angelo ferrari ( 1806 18 may 1876 , vienna was an austrian entomologist born in italy who specialised in coleoptera especially scolytidaehe is not to be confused with pietro mansueto ferrari also an entomologist . he wrote die forst und baumzuchtsch dlichen borkenk fer ( tomicides lac . )', 'frederik vilhelm august meinert ( 1833 , in copenhagen 1912 ) , was a danish entomologist and editor of the first series of entomologiske meddelelser . meinert initially studied theology . later he was a pupil of j rgen matthias christian schi dte and he too became inspektor at the', 'j rgen matthias christian schi dte ( 20 april 1815 22 april 1884 ) , or j rgen christian matthias schi dte , was a danish entomologist . he was professor at university of copenhagen zoological museum . his work was widely read "" for , as schiodte remarks \'we']"
143,31,143_editor_journalist_sinclair_stevenson,"['editor', 'journalist', 'sinclair', 'stevenson', 'news', 'deputy editor', 'newspaper', 'daily', 'new york', 'sun']","['Career of a Journalist: Sinclair Stevenson', '', '', '', '', '', '', '', '', '']","['with new york newspapers , during which he rose to the position of assistant managing editor of the new york world telegram and sun and its successor newspaper , the new york world journal tribune . he was appointed ap managing editor in 1969 , executive editor in 1973 and', '. he left the news international group in 1991 to take up a post as editor of today , where he spent two years , before moving to become editor of the boston herald , and almost immediately editor in chief of the new york daily news . in 1996', 'journal in 1966 . in 1970 , he moved to london to become assistant editor of the sun , briefly serving as deputy editor before moving to the news of the world in 1973 , where he was associate editor for a year , then editor from 1974 to 1975']"
144,31,144_cave_caves_cheese_tube,"['cave', 'caves', 'cheese', 'tube', 'lava', 'entrance', 'hole', 'floor', 'mount st', 'feet']","['Cave Systems and Entrances', '', '', '', '', '', '', '', '', '']","['traungold cave ( german traungoldh hle , no . 1623 231 in the austrian cave register ) is a cave which has provided shelter and storage space to the cambridge university caving club during their expeditions to austria . entrance e and f are two ends of a large stone', "". cheese cave 's natural entrance is located 246 feet ( 75 m ) from the north end of the tube . the north cave entrance is in private property and has a building over the sinkhole . there is a steel staircase from the inside of the private building"", 'dog hole cave is an archaeologically significant cave near storth , cumbria , england . other names for the cave include haverbrack bank pot , haverbrack dog hole , fairy cave , the dog hole and doghole cave . it consists of a largely excavated 12 metres ( 39 ft']"
145,30,145_volcano_volcanic_mount_lava,"['volcano', 'volcanic', 'mount', 'lava', 'volcanoes', 'caldera', 'volcanic field', 'cluster', 'mons', 'aucanquilcha']","['Volcanic Activity and Geology', '', '', '', '', '', '', '', '', '']","['mount erebus ( pronunciation r b s ) is the second highest volcano in antarctica ( after mount sidley ) and the southernmost active volcano on earth . it is the sixth highest ultra mountain on an island . with a summit elevation of 3 , 794 metres ( 12', ', 448 ft ) , it is located on ross island , which is also home to three inactive volcanoes , mount terror , mount bird , and mount terra nova . the volcano has been active since c . 1.3 million years ago and is the site of the', 'with varying magma output , including lava domes and lava flows . aucanquilcha volcano proper is formed from four units that erupted between 1 . 04 0 . 23 million years ago . during the ice ages , both the principal aucanquilcha complex and the other volcanoes of the cluster']"
146,30,146_coach_head_head coach_university,"['coach', 'head', 'head coach', 'university', 'assistant', 'basketball coach', 'assistant coach', 'alabama state', 'state university', 'football coach']","['College Sports Coaches', '', '', '', '', '', '', '', '', '']","['jeffery l . jackson ( born june 22 , 1955 in roseville , michigan ) is an american ice hockey coach and currently is head coach at the university of notre dame . previously , he was the head coach at lake superior state university , where he won two', ""eddie payne is an american college basketball coach and current head men 's basketball coach at the university of south carolina upstate . payne led the usc upstate spartans through their first season of division i competition in 2007 2008 . in 2012 , he was named the atlantic sun"", ""lewis jackson ( born august 13 , 1962 ) is the men 's college basketball head coach at alabama state university . he took over as head coach in 2005 , after rob spivery departed to take the head coach 's job at southern university . prior to becoming the""]"
147,30,147_indonesia_suharto_indonesian_jakarta,"['indonesia', 'suharto', 'indonesian', 'jakarta', 'sukarno', 'president', 'toda', 'new order', 'presidency', 'fukuda']","[""Suharto's Legacy in Indonesia"", '', '', '', '', '', '', '', '', '']","['the legacy of suharto \'s 31 year rule is debated both in indonesia and abroad . under his "" new order "" administration , suharto constructed a strong , centralised and military dominated government . an ability to maintain stability over a sprawling and diverse indonesia and an avowedly anti', 'the indonesian communist party was countered by suharto led troops . the army subsequently led an anti communist purge which the cia described as "" one of the worst mass murders of the 20th century "" and suharto wrested power from indonesia \'s founding president , sukarno . he was', ""during the japanese occupation of indonesia , suharto served in japanese organised indonesian security forces . indonesia 's independence struggle saw his joining the newly formed indonesian army . suharto rose to the rank of major general following indonesian independence . an attempted coup on 30 september 1965 backed by""]"
148,29,148_meter_freestyle_relay_100 meter,"['meter', 'freestyle', 'relay', '100 meter', 'backstroke', 'gold', '100', 'swimmer', 'won gold', 'gold medals']","['Olympic Swimming', '', '', '', '', '', '', '', '', '']","['olympics , she attended the university of puget sound and continued to swim for the tacoma swim club with dick hannula . at the 1970 world university games in turin , italy , she won three golds in the 100 meter backstroke and the 4 100 meter freestyle and 4', 'was at the 1996 summer olympics , where as a member of the united states team she won gold medals in both the 4 100 freestyle relay , and the 4 200 freestyle relay .', 'lisa rae jacob ( born may 13 , 1974 ) is an american former competition swimmer who won two gold medals at the 1996 summer olympics in atlanta . jacob won three gold medals in the 200 meter freestyle , the 4 100 meter relay , and the 4 200']"
149,29,149_sri_sanskrit_buddhist_pali,"['sri', 'sanskrit', 'buddhist', 'pali', 'sri lanka', 'lanka', 'swami', 'texts', 'sutras', 'maha']","['Buddhist Education and Scholars in Sri Lanka', '', '', '', '', '', '', '', '', '']","['most ven . kadawedduwe sri jinavamsa maha thera ( pali siri jinava sa , sometimes spelled jinawansa , sinhala ) was a sri lankan bhikkhu ( buddhist monk ) . he was the founder of sri kalyani yogasrama samstha , a reform movement within the sri lankan r ma a', 'wellassa provinces in sri lanka and later he received his higher ordination in 1976 at siam maha nikaya , malwatte chapter in kandy , sri lanka . after his traditional buddhist education he entered to the university of kelaniya , sri lanka , where he obtained his bachelor of arts', 'leading traditional buddhist monastic scholars ( royal pandits ) , in sri lanka and he became in proficient in pali , sanskrit and sinhala languages and especially theravada buddhism . he received his buddhist ordination under the instruction of most ven . pitadeniye sri ratanapala sangha nayake thera of uva']"
150,29,150_temple_chennai_delhi_kilometres,"['temple', 'chennai', 'delhi', 'kilometres', 'census town', 'census', 'india', 'town', 'jail', 'sri']","['Indian geography and history', '', '', '', '', '', '', '', '', '']","['tihar prisons , also called tihar jail and tihar ashram , is a prison complex in india and the largest complex of prisons in south asia . run by department of delhi prisons , government of delhi , the prison contains nine central prisons , and is one of the', 'jayal is a census town in the nagaur district of rajasthan state . the town is located 50 km away from nagaur . it is also the tehsil and block headquarters . there is the oldest temple in the district called dadhimati temple , also known as goth manglod temple', 'sir gobardhan ( hindi ) ( or seer goverdhanpur ) is a census town village in varanasi tehsil of varanasi district in the indian state of uttar pradesh . the census town village falls under the shir goverdhanpur gram panchayat . sir gobardhan census town village is about 13 kilometers']"
151,29,151_germany_highest_castle_summit,"['germany', 'highest', 'castle', 'summit', 'german', 'rh', 'mountains', 'hesse', 'saxony', 'mountain']","['Highest points in Germany', '', '', '', '', '', '', '', '', '']","['in the german state of baden w rttemberg . its summit is the highest point in the borough of gernsbach and the eastern chain of the northern black forest , the ridge between the rivers murg and enz . a mountain pass runs northeast of the summit plateau between the', 'legendary brocken is the highest summit in the harz with a height of 1 , 141 . 1 metres ( 3 , 744 ft ) above sea level . the wurmberg ( 971 metres ( 3 , 186 ft ) ) is the highest peak located entirely within lower saxony', 'the harz is the highest mountain range in northern germany and its rugged terrain extends across parts of lower saxony , saxony anhalt , and thuringia . the name harz derives from the middle high german word hardt or hart ( mountain forest ) , latinized as hercynia . the']"
152,28,152_yards_rushing_touchdowns_rushing yards,"['yards', 'rushing', 'touchdowns', 'rushing yards', 'interceptions', 'receiving yards', 'sanford', 'receiving', 'running', 'passing yards']","['College football statistics', '', '', '', '', '', '', '', '', '']","['with 1 , 026 rushing yards , and jeremy patterson with 370 receiving yards .', 'billy overall with 324 rushing yards , and dave hibbert with 606 receiving yards .', 'rushing yards , and chris havener with 436 receiving yards .']"
153,28,153_fern_ferns_fern native_cyathea,"['fern', 'ferns', 'fern native', 'cyathea', 'fronds', 'grows', 'species tree', 'species', 'tall', 'erect']","['Fern Species', '', '', '', '', '', '', '', '', '']","['cyathea humilis is a species of tree fern native to kenya , as well as the usambara and uluguru mountains in tanzania , where it grows in wet forest at an altitude of 1100 2000 m . the trunk of this plant is erect and 2 3 m tall .', 'cyathea caudata is a species of tree fern native to the islands of luzon and mindanao in the philippines , where it grows in montane forest . the trunk is erect and up to 4 m tall or more . fronds are bi or tripinnate and 1 2 m long', 'cyathea albidosquamata is a species of tree fern native to the maluku islands and new guinea , where it grows in rain forest and montane forest at an altitude of 1200 1500 m . the trunk is erect and about 2 m tall . fronds are bi or tripinnate and']"
154,27,154_galaxy_cluster_constellation_bullet,"['galaxy', 'cluster', 'constellation', 'bullet', 'milky way', 'supernova', 'milky', 'stars', 'spiral', 'discovered']","['Galaxy Cluster Mergers', '', '', '', '', '', '', '', '', '']","['component of one half of a cluster merger between the bulk of the cluster and this galaxy , which is plowing through the cluster , similar to how merging clusters bullet cluster and bullet group have merged . unlike those , this is an uneven merger between one galaxy and', '( not to be confused with bullet group or bullet cluster . ) the bullet galaxy ( rxc j2359 . 3 6042 cc ) is a galaxy in the galaxy cluster rxc j2359 . 3 6042 ( abell 4067 or aco 4067 ) . the bullet galaxy is the sole', 'observed between a single galaxy and a cluster . the galaxy and cluster lies at redshift z 0 . 0992 , some 1 . 4 109 ly ( 4 . 3 108 pc ) away . the galaxy is travelling through the cluster at a speed of 1 , 310']"
155,27,155_governor_sanford_wanton_colony,"['governor', 'sanford', 'wanton', 'colony', 'lovelace', 'governor colony', 'hutchinson', 'massachusetts', 'new england', 'william']","['Early Governors of Rhode Island', '', '', '', '', '', '', '', '', '']","['of that year . sanford had no children with his first wife , but had seven with his second wife who was a daughter of william coddington , many times governor of the colony . his granddaughter , margaret sanford , married massachusetts governor thomas hutchinson , a great great', 'treasurer , his uncle william wanton was the governor of the colony and his uncle john wanton was the deputy governor . a big controversy existed in the colony at the time on whether to use paper currency or hard currency ( coin ) . wanton was an advocate of', 'peleg sanford ( 10 may 1639 1701 ) was an early governor of the colony of rhode island and providence plantations , serving three consecutive terms from 1680 to 1683 . he was the son of john sanford by his second wife , bridget hutchinson . his father had been']"
156,27,156_18 2013_saskatchewan_2014_2013,"['18 2013', 'saskatchewan', '2014', '2013', 'june', 'morocco', 'july 2011', 'july 2013', 'place', 'funding']","['Indy PopCon - A Pop Culture Convention', '', '', '', '', '', '', '', '', '']","['to take place each year in november . the event was established in 2000 , and it was initially classed at listed level . it was promoted to group 3 status in 2005 . the k lner herbst stuten meile was last run in 2007 . it was replaced by', ""vegas , nevada , u.s . on august 23 , 2010 . semikina conceived and executive produced the feature documentary film our man in tehran , which premiered at the 2013 toronto international film festival and set the record straight on the iran hostage crisis after ben affleck 's feature"", 'indy popcon is a pop culture convention that has been held at the indiana convention center since 2014 . indy popcon came to public recognition on november 18 , 2013 when they launched a campaign on kickstarter with an initial funding goal of 12 , 000 . funding was successful']"
157,26,157_round_mcleod_par_herd,"['round', 'mcleod', 'par', 'herd', 'lead', 'strokes', 'holes', 'smith', 'afternoon', 'morgan']","['Golf tournament leaderboard', '', '', '', '', '', '', '', '', '']","['77 , while smith managed a 78 to force a playoff . in the playoff on saturday , mcleod and smith were even through 13 holes , but mcleod took the lead at the 14th after smith missed a par putt . mcleod dominated the rest of the way ,', 'five behind . on friday , smith struggled to an 85 in the third round in the morning but still held the lead by one over mcleod and two over alex . in the final round that afternoon , mcleod tied for lowest score of the tournament by carding a', 'open title , two strokes ahead of runner up jeff sluman . gil morgan was the story of the opening two rounds . he took the first round lead with a 66 , then recorded a second round 69 for the 36 hole lead . after a birdie at the']"
158,26,158_wnba_softball_basketball_florida state,"['wnba', 'softball', 'basketball', 'florida state', 'professional basketball', 'college softball', 'basketball player', 'coach', 'women', 'ncaa']","['WNBA players and their achievements', '', '', '', '', '', '', '', '', '']","['seattle storm selected bird with the first overall pick of the 2002 wnba draft . bird has won two wnba championships ( 2004 , 2010 ) , four olympic gold medals , ( 2004 , 2008 , 2012 , 2016 ) , and led the wnba in assists three times', '( 2005 , 2009 , 2016 ) . she has also been selected to nine wnba all star teams and seven all wnba teams . she is one of 9 women to win an olympic gold medal , an ncaa championship , and a wnba championship . in 2011 ,', 'chanel modiri mokango ( born october 13 , 1988 ) is a congolese professional basketball playing for dexia namur in belgium and the tulsa shock in the wnba . she was selected 9th in the 2010 wnba draft by the atlanta dream and spent a portion of the 2010 wnba']"
159,25,159_play_sophocles_thebes_fragment,"['play', 'sophocles', 'thebes', 'fragment', 'plot', 'myth', 'attack', 'greek', 'character', 'play early']","['Ancient Greek plays and mythology', '', '', '', '', '', '', '', '', '']","['incident would lend itself to satyr play treatment . one fragment of this play is extant . this fragment was translated by hugh lloyd jones as "" the sentinel crab of this prophetic chorus ... "" a one sentence fragment of sophocles ( fragment 958 ) telling of the death', 'triptolemos ( ancient greek ) is a lost play of sophocles . it was one of the plays which he produced in 468 bc for the city dionysia , the year he first won the prize for tragedy at the festival . the plot of the play is not known', 'amphiaraus ( ancient greek , amphiaraos ) is a lost greek play by the athenian poet sophocles . it is believed to have been a satyr play , although it is not clear which incident pertaining to the title character was the subject of the play , nor even which']"
160,24,160_ufc_event_event held_martial arts,"['ufc', 'event', 'event held', 'martial arts', 'mallin', 'bouts', 'mixed martial', 'brousse', 'arts event', 'martial']","['UFC Events', '', '', '', '', '', '', '', '', '']","['ufc 124 st pierre vs . koscheck 2 was a mixed martial arts pay per view event held by the ultimate fighting championship on december 11 , 2010 at bell centre in montreal , canada . the event was the fourth that the ufc has hosted at the bell centre', 'ufc 140 jones vs . machida was a mixed martial arts event held by the ultimate fighting championship on december 10 , 2011 at the air canada centre in toronto , canada . it was the penultimate event for the ufc in 2011 . the event featured eight bouts televised', 'ufc 120 bisping vs . akiyama was a mixed martial arts event held by the ultimate fighting championship on october 16 , 2010 , at the o2 arena in london , united kingdom . the card featured six televised mma bouts , as well as four un aired preliminary bouts']"
161,24,161_award_big_attendance_awarded,"['award', 'big', 'attendance', 'awarded', 'named', 'offensive', 'named big', 'valuable player', 'quarterback', 'valuable']","['College Football Awards', '', '', '', '', '', '', '', '', '']","['lineman dan liimatta were named academic all big ten . rickey foggie was awarded the bronko nagurski award . darrell thompson was awarded the bruce smith award . jon leverenz was awarded the carl eller award . chip lohmiller was awarded the bobby bell award . linebacker brian bonner was', 'of 262 to 257 . offensive guard troy wilkow was named all big ten first team . offensive lineman paul anderson , quarterback rickey foggie , tailback darrell thompson , kicker chip lohmiller and linebacker jon leverenz were named all big ten second team . punter brent herbel and offensive', 'of 281 to 224 . center chris thome was named all big ten first team . offensive tackle mike sunvold and defensive back sean lumpkin were named all big ten second team . punter brent herbel was named academic all american . quarterback scott schaffner and linebacker joel staats were']"
162,24,162_fiba_women_championship_tournament,"['fiba', 'women', 'championship', 'tournament', 'ncaa', 'soccer', 'teams', 'nigeria', 'basketball', 'ncaa division']","[""International Women's Basketball and Soccer Championships"", '', '', '', '', '', '', '', '', '']","[""the fiba africa under 16 championship for women is an under 16 basketball championship in the international basketball federation 's fiba africa zone . the event started in 1998 and is held bi annually since 2009 . the winners compete in the fiba under 17 world championship for women ."", ""the 1988 ncaa division i women 's soccer tournament was the seventh annual single elimination tournament to determine the national champion of ncaa division i women 's collegiate soccer . this was the first championship for just division i programs . the championship game was played again at fetzer field"", ""the 2011 ncaa division i women 's soccer tournament ( also known as the 2011 women 's college cup ) was the 30th annual single elimination tournament to determine the national champion of ncaa division i women 's collegiate soccer . the semifinals and championship game were played at kennesaw""]"
163,24,163_baseball_baseball league_decambra_professional baseball,"['baseball', 'baseball league', 'decambra', 'professional baseball', 'girls', 'jackie', 'baseball hall', 'hall fame', 'tonawanda', 'fame']","['All American Girls Professional Baseball League', '', '', '', '', '', '', '', '', '']","['ethel mccreary was a canadian infielder outfielder who played in the all american girls professional baseball league . she batted and threw right handed . born in regina , saskatchewan , ethel mccreary was one of the 57 players born in canada to join the all american girls professional baseball', 'she received further recognition in 1988 when she became part of women in baseball , a permanent display based at the baseball hall of fame and museum in cooperstown , new york , which was unveiled to honor the entire all american girls professional baseball league .', 'a permanent display based at the baseball hall of fame and museum in cooperstown , new york , which was unveiled to honor the entire all american girls professional baseball league rather than individual baseball personalities .']"
164,24,164_temple_buddhist_tablet_yuelu,"['temple', 'buddhist', 'tablet', 'yuelu', 'buddha', 'chinese', 'mount yuelu', 'statues', 'yunlu', 'yaw']","['Chinese Buddhist Temples and Sites', '', '', '', '', '', '', '', '', '']","['name for the buddhist huazang temple ( chinese pinyin hu z ng s ) built on the summit . jinding is the highest buddhist temple in traditionally han areas of china . jinding is known for its "" four wonders "" the sunrise , the sea of clouds , the', 'white horse temple ( simplified chinese traditional chinese pinyin b im s wade giles pai ma szu ) is , according to tradition , the first buddhist temple in china , established in 68 ad under the patronage of emperor ming in the eastern han dynasty capital luoyang . the', 'mount yuelu is noted for its many scenic spots , including qingfeng gorge , aiwan pavilion , lushan temple , yunlu palace , the white crane spring and the flying stone . qingfeng gorge lies in the low area between yuelu academy and lushan temple . it holds aiwan pavilion']"
165,23,165_islands_subspecies_starling_new guinea,"['islands', 'subspecies', 'starling', 'new guinea', 'australia', 'species', 'guinea', 'dawsonia', 'skink', 'southern']","['Species distribution and subspecies variation: Polynesian Starling', '', '', '', '', '', '', '', '', '']","['the polynesian starling ( aplonis tabuensis ) is a species of starling of the family sturnidae . it is found in american samoa , samoa , fiji , niue , tonga , the santa cruz islands , and wallis and futuna islands . its natural habitats are subtropical or tropical', 'dry forests and tropical moist forests . various subspecies exist throughout this wide range , some darker in coloration and some lighter . its call is a raspy buzz or rattle . diet is fruit and insects . on islands where the samoan starling is present , the polynesian starling', "". there are five subspecies recognised the nominate ocellatus is found in new guinea and surrounding islands . two subspecies are found on islands of papua new guinea intermedius is found on trobriand islands and d'entrecasteaux islands , meeki is endemic to tagula island . australia has two subspecies marmoratus""]"
166,23,166_basketball club_basketball_club_basket,"['basketball club', 'basketball', 'club', 'basket', 'kul', 'yaka', 'kar', 'professional basketball', 'entjur', 'spor']","['Professional Basketball Clubs in Turkey and Kosovo', '', '', '', '', '', '', '', '', '']","['trabzonspor basketbol kul b ( english trabzonspor basketball club ) , also known for sponsorship reasons as trabzonspor medical park basketbol kul b , is a professional basketball club that is based in the city of trabzon in turkey . it is a branch of the multi sports club of', 'klubi i basketbollit prishtina ( english basketball club prishtina ) , officially known as sigal prishtina due to sponsorship reasons , is a kosovar professional basketball club based in prishtina . the team currently competes in the kosovo basketball superleague , balkan international basketball league ( bibl ) and the', 'lker gen lik ve spor kul b , commonly known as lker or lkerspor , is a defunct professional basketball club that was based in i stanbul , turkey . the club competed in the turkish basketball league . the club played its home games at the abdi i pek']"
167,23,167_rugby_south africa_africa_sevens,"['rugby', 'south africa', 'africa', 'sevens', 'sc', 'south', 'south african', 'african', 'force sc', 'union team']","['South African Rugby Teams', '', '', '', '', '', '', '', '', '']","['the south african national under 18 rugby union team often referred to as the south african schools rugby union team is the under 18 side of the south africa national rugby union team . the team is selected every year at the conclusion of the various rugby union youth weeks', 'the south africa national rugby league team are a rugby league football team that represents south africa . south africa to date have competed at two rugby league world cups in 1995 and 2000 but have failed to win a game in the competition . rugby league was originally introduced', 'at a variety of venues throughout the country with no singular home ground being used . it has often been said that south africa has great potential for league , but with the preference and south africa national rugby union team and south africa national rugby sevens team being way']"
168,23,168_bengali_language_africa_newspaper,"['bengali', 'language', 'africa', 'newspaper', 'correspondent', 'bengali language', 'bbc', 'fisher', 'news', 'daily']","['Bengali Language News and Media', '', '', '', '', '', '', '', '', '']","['pageviews on its online edition . 770 , 000 visitors from 179 countries from all over the planet visit the web site every month , making it one of the most visited bengali language online publications worldwide . it is ranked within the world top 500 newspaper web sites of', 'the daily manab zamin ( bengali "" people \'s land "" ) is a major daily tabloid newspaper in bangladesh , published from dhaka in the bengali language . it is the first and largest circulated bengali tabloid daily in the world , with 11 , 000 , 000 monthly', 'all the latest gossip . the website is ranked 15 in bangladesh , and is one of the fastest growing news outlets in the country . it now stands in second place in bengali language newspaper websites , and in the top 5 bengali news sites in the world .']"
169,23,169_baseball league_indians_baseball_league,"['baseball league', 'indians', 'baseball', 'league', 'american league', 'triple', 'tulsa', 'panthers', 'oilers', 'sacramento']","['Independent Professional Baseball Leagues', '', '', '', '', '', '', '', '', '']","['in larue , ohio , composed only of native americans , and coached by jim thorpe . in 1924 , pappio played football for the hominy indians an independent team from hominy , oklahoma that too was composed entirely of native americans . in 1927 the indians defeated the 1927', ', taleo and draper fisher jurvetson . the golden baseball league combined with united league baseball and the northern league into a new north american league for the 2011 season to form the first nationwide independent professional baseball league . however , the north american league folded after two seasons', 'the golden baseball league , based in san ramon , california , was an independent baseball league . it later merged with the northern league and the united baseball league to form the north american league in the western united states , western canada and mexico . the gbl was']"
170,23,170_eggs_males_nest_females,"['eggs', 'males', 'nest', 'females', 'laid', 'reproductive', 'eggs laid', 'adults', 'spawn', 'species']","['Aquatic Insect Reproduction', '', '', '', '', '', '', '', '', '']","['. the nest is on the ground , with 4 8 eggs being laid . this species is insectivorous , like its relatives , but will also take seeds . they have decreased in population by 85 in the last 20 years', 'of human interference , it is increasingly threatened by hunting and water pollution . adults are 6 9 cm in length , the females somewhat larger than the males . males have a single pair of vocal sacs . mating season occurs from april to june . the eggs are', 'are short and the hands are free from webbing while the feet are partially webbed . males lack a vocal sac . approximately 1000 eggs are laid in a chain in still water .']"
