Topic,Count,Name,Representation,Llama2,Representative_Docs
217,28,217_bees_bonsai_tree_brussel,"['bees', 'bonsai', 'tree', 'brussel', 'ants', 'juniper', 'reflections juniper', 'base time', 'juniper bonsai', 'tumbling']","['Bonsai trees and their care', '', '', '', '', '', '', '', '', '']","[""want the bees to fall out . it 's fun to see bees tumbling out of a tree . so , from the get go , this game has problems . secondly , it 's cheaply constructed . if you bump or accidentally shake it by pulling out a leaf"", ""brussel 's dt2101gmj green mound junpier bonsai i was skeptical buying a tree online , but am pleased to say that my bonsai arrived in good health . the shipping was excellent , and the tree came securely enveloped in a nest of packing peanuts . as for the tree"", 'zen reflections juniper bonsai this is my first bonsai tree it is really cool . i ordered it from 9greenbox , it arrived in 4 days . the tree was wrapped with plastic wrap placed snuggly in a box filled with packing foam . the tree itself came in great']"
218,28,218_eyes_angels_tear stain_eliminator,"['eyes', 'angels', 'tear stain', 'eliminator', 'tear', 'dogs cats', 'stain', 'stains', 'maltese', 'dogs']","[""Eye care for dogs and cats: Angels' Eyes tear stain eliminator"", '', '', '', '', '', '', '', '', '']","[""angels' eyes tear stain eliminator for dogs and cats this really does work ! i love that my dog , white maltese , does not have the tear stains on his pretty face . angels eyes for dogs 30 gram bottle"", ""angels' eyes tear stain eliminator for dogs and cats this product is wonderful . i have 3 maltese and without this their eyes are all stained ."", ""angels' eyes tear stain eliminator for dogs and cats angel eyes is working wonders for my bichon 's eyes and mouth area . he is white again ! beautiful !""]"
219,28,219_gel paste_paste_icing_cake,"['gel paste', 'paste', 'icing', 'cake', 'gel', 'food coloring', 'sprinkles', 'color', 'coloring', 'colors']","['Food coloring and decorating supplies', '', '', '', '', '', '', '', '', '']","[""americolor gel paste i ordered this in anticipation of making my son an x box cake for his 8th birthday . the cake did indeed look black after mixing this coloring with the chocolate frosting , so i 'd say it works . it will also color your tongue bluish"", ""americolor gel paste i found the food coloring very easy to work with . did n't stain my hands and colors were bright and deep ."", ""americolor gel paste i have not used this gel paste yet but i ca n't wait to try it out . . . . .""]"
220,27,220_watermelon_green apple_jolly_sweet,"['watermelon', 'green apple', 'jolly', 'sweet', 'flavor', 'apple', 'filling', 'flavour', 'overly sweet', 'green']","['Jolly Rancher Watermelon Fanatics', '', '', '', '', '', '', '', '', '']","['there so often , the owner knows that i want "" the usual "" . peach is my favorite flavor . i \'ve tried green apple and mango green apple was good but mango tasted very weird . peach is the besttt ! ! ! ( in my opinion )', ""problem , as we seem to be wjrf ( watermelon jolly rancher fanatics ) was to buy only watermelon flavored ones ... one problem ... they just do n't sell watermelon flavor bags in the stores anymore ... a few years ago you could get them , but no longer"", '. "" fire "" flavor ? sure . "" green apple "" flavor ? no problem . you could even find bags of "" cherry "" flavored jolly ranchers , but no watermelon to be found anywhere . in desperation i turned to the interent and finally found these .']"
221,27,221_fat_body fat_scale_measure,"['fat', 'body fat', 'scale', 'measure', 'body', 'fat loss', 'loss', '3000', 'fitness', 'omron']","['Body Fat Measurement Tools', '', '', '', '', '', '', '', '', '']","['taylor 5596w body fat and body water scale with daily caloric reference this scale tells your weight , body fat , body water , bone mineral , muscle mass and is less than half as much as a competitor ! i am just so impressed with this scale . i', 'accu measure fitness 3000 personal body fat tester i wanted a cheap way to measure my body fat and it does exactly that . easy to use and comes with a body fat table and instruction at the back .', 'taylor 5564 4012 body fat analyzer and weight scale this scale is great it measures your weight within . 5 lbs which i think is great . i am not sure how accurate the body fat analyser is because my body fat would swing 5 in a matter of 24']"
222,27,222_spray_fleas_carpet_boundary,"['spray', 'fleas', 'carpet', 'boundary', 'siphotrol', 'flea', 'sprayer', 'kills', 'adams', 'rugs']","['Pest control and management', '', '', '', '', '', '', '', '', '']","[""siphotrol plus area treatment for homes 24 oz . spray one star off a bit reluctantly because it was n't 100 effective immediately . fleas are tenacious little buggers . we have two , long haired dogs . it 's tough to see the fleas on furniture or in carpet"", 'lambert kay boundary indoor outdoor cat repellent pump spray , 22 ounce our cat periodically forms an affinity for clawing the throw on the back of our computer room couch , extracting loops and ends from the weave . the spray dissuades him for several months .', ""lambert kay boundary indoor outdoor cat repellent aerosol spray , 14 ounce i have a cat who scratches anything and everything in sight ! ! i recently bought a new sofa and have been spraying it daily with boundary and the cat wo n't go near it ! thanks boundary""]"
223,27,223_taste_mouth_taste bad_mouthwash,"['taste', 'mouth', 'taste bad', 'mouthwash', 'swallow', 'bitter taste', 'yucky', 'listerine', 'goal', 'harm']","['Taste preferences and experiences with mouthwash', '', '', '', '', '', '', '', '', '']","['i have ever put into my mouth . the texture is gritty , there is no taste except excessive salt . how can cheese , which i love , be made to taste this bad ? the only thing good about them is the smell . they smell like butter', ') , the combined taste is really good . even alone , the bad taste is a small trade off for a healthy vitamin that i can take without having to struggle to swallow . and really , the taste is n\'t "" that "" bad . it is bearable', "", bitter taste ever . do not be fooled and compare this bitter taste to a lemon , lime or bad pickle . this stuff makes you want to run for anything that will get the taste out of your mouth now . just a head 's up .... water""]"
224,26,224_molasses_salmon_oz_barry,"['molasses', 'salmon', 'oz', 'barry', 'ounces', 'salsa', 'fish', 'barry farms', 'water conditioner', '32 fl']","['Pet care products and reviews', '', '', '', '', '', '', '', '', '']","[""citric acid , 4 oz . it came in a good quality , resealable bag which was heat sealed at the top to prevent tampering . shipping is reasonable if you are purchasing other items from barry farms . i 've purchased many items from barry farms , and this"", 'api stress coat water conditioner , 16 ounce i am so happy with this product . my fish loves it . i use it every time i change water and when i have new fish . i strongly recommend this product . i live in area with poor water condition', 'blackstrap molasses , 32 fl . oz . this is a written review for the product blackstrap molasses purchased from barry farm . i was pleased with the quick service , and highly recommend their product . thanks wendyl']"
225,26,225_biting_thumb_mavala_nail biting,"['biting', 'thumb', 'mavala', 'nail biting', 'sucking', 'thumb sucking', 'fluid ounce', 'cure', 'fluid', 'stop']","['Nail biting and thumb sucking cures', '', '', '', '', '', '', '', '', '']","['mavala stop helps cure nail biting and thumb sucking , 0 . 3 fluid ounce i have been biting my nails for 35 years . i have tried many different ways to stop , including hypnosis . none worked . this does ! i have now not bitten my nails', ""mavala stop helps cure nail biting and thumb sucking , 0 . 3 fluid ounce my daughter has been sucking her thumb since before she was born ( sonogram picture proves it ) . we 've been trying to encourage her to break the habit since age 3 ( just"", ""mavala stop helps cure nail biting and thumb sucking , 0 . 3 fluid ounce my daughter has been sucking her thumb religiously since birth . now that she 's almost 3 , we needed to break her of the habit so she may have straight teeth . our dentist""]"
226,26,226_burberry_brit_burberry brit_perfume,"['burberry', 'brit', 'burberry brit', 'perfume', 'women', 'brit burberry', 'burberry women', 'parfum spray', 'ml eau', 'oz 100']","['Burberry Brit Perfume', '', '', '', '', '', '', '', '', '']","['burberry brit women 3.3 oz 100 ml eau de parfum spray brit is one of my all time favorites ! i love perfume and have been consuming perfume for decades on a daily basis . brit has been my favorite for the past four years .', 'burberry brit by burberry edt spray 1.7 oz for women burberry brit falls nothing short of the perfect scent for a woman . it is a beautiful blend of lime and vanilla . i am the type to take risks when it comes to fashion and my statements are pretty', 'burberry brit by burberry for women . eau de toilette spray 1.7 ounces the burberry brit arrived on time and this was such a great price ! i got this as a christmas present for my sister but i should have ordered one for myself too !']"
227,26,227_room_tv_small village_tv screen,"['room', 'tv', 'small village', 'tv screen', '10 ft', 'living room', 'village', 'space', 'dusty', 'ft']","['Living room furniture and TV enhancements', '', '', '', '', '', '', '', '', '']","['tv screen enlarger , for 30 to 35 inch diagonal tv i bought this item for my mother who was irritated because she couldn . t read the information running across the bottom of the tv screen . she is so pleased with it . she says she can enjoy', 'the way up either , it is equivalent to running a medium fan on high in the room . i have a fireplace insert and my place gets dusty , i have noticed my living room is less dusty and the air seems cleaner .', ""'s such a large toy for our small apartment , and we only have enough space for it in our living room so we have to break it down if we want to watch tv .""]"
228,26,228_remington_ms2_ms2 390_390,"['remington', 'ms2', 'ms2 390', '390', 'shaver', 'corded men', 'corded', 'men shaver', 'rechargeable', 'men']","['Remington MS2 390 Shaver Reviews', '', '', '', '', '', '', '', '', '']","[""remington ms2 390 microscreen rechargeable corded men 's shaver i found that this shaver gave a very poor shave , particularly on the neck where the cutting heads cou ld n't cut the outstandind hairs"", ""remington ms2 390 microscreen rechargeable corded men 's shaver this is my second remington electric razor . my first , an ms2 290 , was slowly dying after years of tough service . i decided to upgrade to an expensive norelco arcitec . i was completely disappointed with it ."", ""remington ms2 390 microscreen rechargeable corded men 's shaver i have been using a panasonic foil shaver for many years however when the self cleaning system stopped functioning , decided to try out a remington ms2 390 . i regretted it within 2 weeks of purchase . the outer foil""]"
229,26,229_lamp_fixture_shade_tank,"['lamp', 'fixture', 'shade', 'tank', 'freshwater', 'lamp shade', 'bulbs', 'glass', 'coralife', 'bulb']","['Lamp and Fixture Options for Aquariums', '', '', '', '', '', '', '', '', '']","[""jojo designs lamp shade normally i would n't pay that price for just a lamp shade . but , i already have the matching nursery bedding , etc . very cute shade !"", 'coralife aqualight t5 freshwater dual lamp fixture i bought this light fixture to replace the one that came with my tank . the original light was a single tube t8 , and i needed something brighter because i wanted to add a few low light plants to my tank .', ""jojo designs lamp shade the lamp shade is very nice . i was disapointed that i had n't realized it did not come with the lamp ! oops .""]"
230,26,230_buy kids_children_child_confident,"['buy kids', 'children', 'child', 'confident', 'decide', 'toddlers', 'disappointing', 'kids', 'picture great', 'inside recommend']","[""Product reviews for kids' items"", '', '', '', '', '', '', '', '', '']","["", just think about giving that type of product to a three year old and i think you 'll agree . take this thing off the market ! looks like i just spilled a bottle of nail polish remover all over the table . again , do n't buy this"", ""too baby like unless you put a newborn 's picture in it ) , so it is great for toddlers and preschoolers as well , perhaps even school years . absolutely perfect , i have nothing negative to say about this , in fact , i will be buying more"", 'child who takes care of her toys , the wood started chipping and peeling off . i mean , she could have gotten a terrible splinter . so very disappointing ! ! ! i would not recommend it now . it is too bad because it really does have nice']"
231,26,231_booda_booda dome_dome_litter,"['booda', 'booda dome', 'dome', 'litter', 'pan', 'van ness', 'litter box', 'ness', 'cat', 'van']","['Cat Litter Boxes and Accessories', '', '', '', '', '', '', '', '', '']","['van ness cp7 enclosed cat pan litter box , extra large , colors are assorted my husband wanted to buy the 300 cat box , because he was sick of the smell , above all else . i decided to buy the van ness box and see if we can', 'van ness cp7 enclosed cat pan litter box , extra large , colors are assorted this cat litter box is large enough to be comfortable for my cats , but they are small cats ( 10 lbs ) . the top of the litter box snaps on and off easily', ""van ness cp7 enclosed cat pan litter box , extra large , colors are assorted i have three foster cats and have a smaller version of this pan along with a booda dome . i 've found though that only the smallest of the cats would use the dome ,""]"
232,26,232_mobile_symphony_motion_music,"['mobile', 'symphony', 'motion', 'music', 'remote', 'mobile remote', 'music motion', 'developmental', 'loves mobile', 'tiny love']","['Infant Entertainment', '', '', '', '', '', '', '', '', '']","['music in motion developmental mobile w remote i absolutely love this mobile . when my son was young i used to put him to sleep by keep turning this on with the remote . it worked great he was sleeping in no time . i received 2 of the wind', ""tiny love symphony in motion remote mobile this product looks and works as advertised . the mobile worked very well and was very attractive to watch it definitely kept my baby 's attention at times when we wanted him to stay in his crib . the music was mediocre in"", ""tiny love symphony in motion remote mobile we 've had this mobile for our son from birth he 's now about a year old . the music is great even though it 's not orchestral quality . the colors , shapes , and various types of motion are wonderful they""]"
233,25,233_wart_pedifix wart_wart stick_area,"['wart', 'pedifix wart', 'wart stick', 'area', 'pedifix', 'stinging', 'wart remover', 'heal', 'moleskin', 'gauze']","['Wart treatment and removal methods', '', '', '', '', '', '', '', '', '']","['curad mediplast corn , callus wart remover pads , 25 pads i took my granddaughter to the doctor to have a planters wart removed . the doctor suggested getting mediplast wart remover and trying it , so i did . it worked great . the wart was gone in less', 'pedifix wart stick a great way to apply just the amount you need just where you need it . we had to use a small applicator to target the wart and miss surrounding skin . the wax base is good to keep it in place . we covered the plantar', ""pedifix wart stick i was a little skeptical about using this product , thinking that it just would n't work , but after a week or so of of using it religiously , soaking my wart , applying the product , and covering it with a bandage twice daily for""]"
234,25,234_scope_microscope_telescope_duo,"['scope', 'microscope', 'telescope', 'duo', 'lab', 'magnification', 'optics', 'projector', 'science', 'viewing']","['Microscope for Kids and Home Schooling', '', '', '', '', '', '', '', '', '']","['my first lab duo scope microscope this product is great ! very easy for my 7 yr old mad scientist to use ! we are very please with the quality of the microscope .', 'my first lab duo scope microscope this is a great microscope and has enhanced the science lessons of my grandsons who are home schooled . they are using it weekly .', ""my first lab duo scope microscope purchased this for my 10 year old science enthusiast for christmas . it was nicer than i expected . i was n't expecting a lab quality microscope , and it 's not . but it is n't a cheap junky toy either . you""]"
235,25,235_powerbar_energy bar_bar 29_29 ounce,"['powerbar', 'energy bar', 'bar 29', '29 ounce', '29', 'bars', 'energy', 'bar', 'power bars', 'ounce bars']","['Energy Bar Preferences', '', '', '', '', '', '', '', '', '']","['powerbar harvest whole grain energy bar , 2 . 29 ounce bars ( pack of 15 ) i have been eating the toffee harvest bars for years ! after trying dozens of brands and flavors , i always come back to these . they taste great , keep me full', ""powerbar harvest whole grain energy bar , 2 . 29 ounce bars ( pack of 15 ) tastes great and really holds you over if you 're hungry . as a bonus , got them much cheaper than you would any store ."", ""powerbar harvest whole grain energy bar , 2 . 29 ounce bars ( pack of 15 ) i love these power bars but unfortunately none of the stores around me carry them . they taste great and do n't have that strange , gritty after taste that a lot of""]"
236,25,236_seed_aerogarden_seeds_seed kit,"['seed', 'aerogarden', 'seeds', 'seed kit', 'aerogarden seed', 'kit', 'herb', 'fruit', 'beans', 'green beans']","['Growing with Aerogarden: Seeds, Herbs, and More', '', '', '', '', '', '', '', '', '']","['aerogarden seed kit this is an out of date kit ( the ad on the back of the box says , "" new for 2007 ! "" ) so i was n\'t surprised that the romaine lettuces did not sprout . the others are doing fine and sprouted quickly .', ""aerogarden seed kit first of all let me state that i love my aerogarden . however , there were some issues with the herb kit . for one thing , i think it 's sort of impossible to grow a reasonable amount of each herb in such a tiny space"", 'aerogarden seed kit the green beans were my third or fourth seed crop from the aerogarden folks . had great success with the herbs , and have been trying other crops to gauge my success and interest . sadly , the green beans i considered a bust . i got']"
237,25,237_insect lore_lore_larvae_insect,"['insect lore', 'lore', 'larvae', 'insect', 'bugs', 'butterfly', 'live butterfly', 'lore live', 'lady', 'land']","['Insect Lore Product Reviews', '', '', '', '', '', '', '', '', '']","['insect lore live butterfly garden very disappointing . when my granddaughter received this gift , she found that there were no caterpilars to watch , and infact had to wait to purchase the crystallis before she could do anything ! very disappointing !', ""insect lore live butterfly pavilion i got this butterfly pavilion for my birthday . it 's awesome ! i really enjoyed watching the larvae form their chrysalides . it was very exciting to see the painted lady butterflys emerge from their chrysalides ! as they dry and harden their wings"", 'insect lore live butterfly garden i bought this for my 5 year old nephew who is a bug lover , and he loved it . better than another space consuming toy . educational and exciting . the larvae arrived promptly in the mail . i kind of want one ,']"
238,25,238_ralph_lauren_ralph lauren_men eau,"['ralph', 'lauren', 'ralph lauren', 'men eau', 'eau toilette', 'toilette', 'eau', 'polo', 'versace', 'men']","[""Ralph Lauren Men's Colognes"", '', '', '', '', '', '', '', '', '']","['polo blue by ralph lauren for men , eau de toilette natural spray this cologne is overrated , if your looking for a unique smell and something that will actually stand out avoid this cologne . to add to that it does not even smell good .', 'polo double black by ralph lauren for men , eau de toilette natural spray i have to say that as a dressy scent , double black really has it down . the 1 . 3oz spray should last long enough for me , considering i truly enjoy it , but', 'polo by ralph lauren for men , eau de toilette natural pour this is and always will be my favorite cologne . my husband loves it also ! you just cant go wrong with this for a gift .']"
239,25,239_smile_vtech_smartridge_games,"['smile', 'vtech', 'smartridge', 'games', 'daughter got', 'game loves', 'flashmaster', 'joystick', 'video games', 'learning']","['Vtech Smile Learning System and Games', '', '', '', '', '', '', '', '', '']","['vtech v . smile thomas the tank smartridge my son loves his v smile , he plays it constantly . it really is a great product but i have a hard time believing this particular game is designed for a child under 6 years old , even though it is', ""vtech vtech v . smile tv learning system pink i purchased the v tech smile game and machine about 4 years ago . after 2 years it just quit . it would n't power on , it was just dead . recently i decided to purchase a second one as"", 'vtech v . smile joystick i got the v smile for my 3 year old son for christmas because my niece had introduced him to video games and , if he was going to play them anyway , i wanted them to be educational . the v smile games are']"
240,25,240_rash_diaper rash_zinc oxide_oxide,"['rash', 'diaper rash', 'zinc oxide', 'oxide', 'diaper', 'itching', 'bumps', 'zinc', 'elbows', 'ointment']","['Diaper Rash Treatment and Prevention', '', '', '', '', '', '', '', '', '']","['hardly had diaper rash and when he did i used the a d ointment with the zinc oxide . it would clear it up quickly and easily . then moved back to using this .', ""ones with dry weave liners . he started to have red bumps on his bottom everywhere not characteristic of diaper rash ( back , crotch , scrotum ) and will not go away with diaper rash cream , topical antibiotics nor antifungals . i 'm a pediatrician so i was"", 'a d diaper rash ointment 4 oz . this product is great especially for children with sensitive skin . the majority of products have zinc oxide . zinc oxide is used to treat diaper rash not to prevent it . most items in the stores have the zinc oxide .']"
241,25,241_paw self_omega paw_litter_box green,"['paw self', 'omega paw', 'litter', 'box green', 'green beige', 'cleaning litter', 'self cleaning', 'beige', 'omega', 'paw']","['Pet care: Omega Paw Self Cleaning Litter Box', '', '', '', '', '', '', '', '', '']","[""omega paw self cleaning litter box , green and beige .. but it does n't . it is true that if you follow the instructions exactly , some of the clumps will in fact dump into the tray with a moderate amount of clean litter as well . but some"", ""omega paw self cleaning litter box , green and beige i 've had this litter box for about a month or so now and i absolutely love it ! cleaning the litter box is so fast and easy . my cats had no problem adjusting to this box ."", 'omega paw self cleaning litter box , green and beige i purchased the omega paw self cleaning litter box at petsmart for around 37 . i purchased an xl box for my two , overweight , adult kitties to share . the arrangement seems to work well for both cats']"
242,25,242_frizz_greasy_hair_serum,"['frizz', 'greasy', 'hair', 'serum', 'look greasy', 'hair felt', 'mask', 'hair feeling', 'left hair', 'using mask']","['Hair care and styling', '', '', '', '', '', '', '', '', '']","[""is that if you use too much it could make your hair look greasy and flat . i recently went to an amusement park and my hair lasted from 9am until 10pm . no frizz , no fly aways . i 'm truly amazed ."", 'no problems when i travel . my hair , skin and nails look amazing too . i think that is because my body can actually absorb the vitamins and minerals better . primal defense and omegazyme are amazing products and , although they may seem pricey , making this investment', 'no problems when i travel . my hair , skin and nails look amazing too . i think that is because my body can actually absorb the vitamins and minerals better . primal defense and omegazyme are amazing products and , although they may seem pricey , making this investment']"
243,24,243_crib_davinci_kalani_davinci kalani,"['crib', 'davinci', 'kalani', 'davinci kalani', 'rail', 'davinci emily', 'emily', 'crib crib', 'mattress', 'toddler']","['Davinci Crib Reviews', '', '', '', '', '', '', '', '', '']","['davinci emily 4 in 1 crib including toddler rail very positive buying experience great price for the product . plus "" free shipping "" . we bought this crib for our first grand daughter . a very elegant crib . easy to assemble , and very stable . i was', 'davinci kalani 4 in 1 convertible crib with toddler rail the crib , for the money we payed , is fantastic ! ! the look , quality , hardness of the wood and when it is all together in one peace , it is just tight together , hard !', ""davinci kalani 4 in 1 convertible crib with toddler rail i purchased this davinci kalani crib a couple of months ago in the honey oak color , and so far , i 'm pleased with my purchase . i did a lot of research before buying a crib because my""]"
244,24,244_book_books_page_skills,"['book', 'books', 'page', 'skills', 'story', 'reading', 'mommy daddy', 'french', 'english', 'letters']","['Early childhood literacy development', '', '', '', '', '', '', '', '', '']","[""time she was 22 months she could identify 18 out of 26 letters of the alphabet all without any help from mommy and daddy . what a great start to her education by just playing and having fun ! i 've given this as gifts to several friends and it"", 'reading , story recall , and sequencing skills is a wonderful addition to her usual "" story time "" ! she \'s three years old and has retold the story and already made up her own version ( developing thinking , problem solving and creative skills ) ! ! recommended', 'mommy , daddy , etc ) . she loves to look through every page over and over and studies the pictures and brings the book back over and over . she especially loves the ones she is in . the three year old loves to make up stories about each']"
245,24,245_teether_teething_razbaby_spoons,"['teether', 'teething', 'razbaby', 'spoons', 'teethers', 'spoon', 'munchkin', 'mouth', 'chewy', 'buddy']","['Teething solutions and their quality', '', '', '', '', '', '', '', '', '']","['razbaby razberry teether this teether is so great my lo will sit and chew and suck and gnaw on it and throw it on the floor ! it is great to bring w us places to pull out when she needs something "" new "" . people always ask me', 'munchkin fun ice chewy teether this is a great teether . my son was able to handle it well , even at a young age . he chewed on it even when it wasnt frozen . i also liked that there as a hole in the center so you could', ""razbaby razberry teether this is a wonderful teether . we have tried so many teethers and methods and this is the first one our little one has actually wanted to use . i just wish we would have discovered these for our first child p it 's also great quality""]"
246,24,246_coaster_roller coaster_roller_ride,"['coaster', 'roller coaster', 'roller', 'ride', 'step', 'ladder', 'climb', 'slide', 'bike', 'little tikes']","[""Kids' Roller Coaster Fun"", '', '', '', '', '', '', '', '', '']","['step 2 up down roller coaster i bought this for our almost 3 year old granddaughter , and what a big hit it is ! it took her only a couple of rides to figure out she could push herself off without any help , and after a few more', 'step 2 up down roller coaster my 2 1 2 year old grandson has so much fun with this coaster . he loves pushing the car back up the hill and getting back on ... he rides it frontwards , backwards ... he also brings out his other ( smaller', ""step 2 up down roller coaster we bought this step2 roller coaster for our sons when they were ages 5 , 2 , 1 years old . i ca n't tell you how many giggles and hours of fun they have had with this over the years . it is""]"
247,24,247_makeup_eye makeup_eye_makeup remover,"['makeup', 'eye makeup', 'eye', 'makeup remover', 'remover', 'pads', 'mascara', 'eye make', 'remover pads', 'almay']","['Eye Makeup Remover Pads Comparison', '', '', '', '', '', '', '', '', '']","[""wrong ! while these pads do remove all my eye makeup , it 's too oily for my taste . my eye makeup ends up being smeared all over my face as i 'm using these pads to remove them . i always have to keep a tissue handy as"", 'almay moisturizing eye makeup remover pads , 80 pads ( pack of 4 ) i wish i read some reviews on this product before purchasing . i had previously purchased the oil free almay makeup remover pads ... much better . i thought these would be similar . i was', 'almay hypo allergenic eye makeup remover pads , 80 ea parent typical be the best product out there , kill the competition , then change the product to a far inferior ( but cheaper to produce ) version . almay makeup remover pads are no longer super soft cotton ,']"
248,24,248_beanie_ty_beanie baby_ty beanie,"['beanie', 'ty', 'beanie baby', 'ty beanie', 'devil', 'beanie babies', 'erin', 'backyardigans', 'irish', 'babies']","['Beanie Babies and Backyardigans', '', '', '', '', '', '', '', '', '']","[""ty beanie baby toothy the tyrannosaurus this is a typical beanie baby well made and durable , about 6 inches tall . getting older , so harder to find ( for my t rex enthusiast ) . it 's just a relatively soft stuffed animal . does stand on it"", 'ty beanie baby slowpoke the sloth the beanie baby was a gift for my sister and she was extremely pleased with it ! it is adorable and in perfect condition ! very happy with my purchase .', ""ty backyardigans beanie baby set of 5 beanie babies ( tyrone , uniqua , pablo , austin tasha ) i was very happy when i received the backyardigan 's beanie baby set . it was a gift for a 16 month old little girl , who loves the babyardigans .""]"
249,24,249_bag_tiles_case_tuck,"['bag', 'tiles', 'case', 'tuck', 'neatly', 'nice little', 'roll', 'lid', 'open', 'basket']","['Organizing and Storing Game Pieces', '', '', '', '', '', '', '', '', '']","[""bit while trying to get the ties off and end up with the top falling off and little letter tiles all over the floor . the other minor annoyance is some of the other thinkfun games we 've got have a nice little pouch to hold everything in , then"", "", so when i am ready to use a new bag i pour the bag into a plastic container designed for cereal , this allows me to pour the seeds out of the container 's spout without spilling the seeds on the counter . to make it easier to move"", 'you to repeatedly "" open it "" . they come in a fairly durable , handy plastic case . they are triangular an thus , do not roll ( under the couch , for example ) . cons i have a hard time seeing how i could efficiently sharpen these']"
250,23,250_circuits_snap circuits_sc_snap,"['circuits', 'snap circuits', 'sc', 'snap', 'circuits sc', 'sc 300', 'sc 750', '300', 'jr', '750']","['Electronic building kits for children', '', '', '', '', '', '', '', '', '']","['snap circuits sc 300 my husband and i bought this for our 11 year old daughter for christmas . when she first unwrapped it she looked uninterested . then once we got it out and tried it out she was instantly hooked as was her father and i . it', 'snap circuits jr . sc 100 my 6 year old son loves this kit ! he showed everyone in the family how to do the experiments soon after getting it for christmas . the manual that accompanies the kit is very thorough', ""snap circuits extreme sc 750 awesome was what my niece said about the snap circuits extreme . i have no idea what she can do with it but she 's happy and that 's all that matters !""]"
251,23,251_large_larger_size_shirts,"['large', 'larger', 'size', 'shirts', 'kits', 'smaller', 'course does', 'fit long', 'size making', 'small received']","['Clothing sizes and fit', '', '', '', '', '', '', '', '', '']","['. i am a large person and have a large head ( john wayne has nothing on my stetson hat size ) , and this might not be a good solution for others that are not "" average "" size beings .', ""to hang on to the knot tie so that the ice pack actually touches the back of my neck . other than the thickness , you barely know it 's there if you do n't . definitely better for indoor use . outside in very hot , over 95 degree"", 'it over the larger kits because it is smaller ( less pieces to loose break ) and is a pretty quick gratification ( goes together fairly quickly ) . it is well worth the money but is a gateway drug to wanting the larger kits ( but that is what']"
252,23,252_bath pad_pad blue_safer bather_bather,"['bath pad', 'pad blue', 'safer bather', 'bather', 'bath', 'leachco', 'safer', 'fish', 'pad', 'infant']","['Parenting Essentials: Bath Time', '', '', '', '', '', '', '', '', '']","['leachco safer bather infant bath pad , blue fish very useful , very good quality , i totally love it ! i did not give it 5 stars because after three months of using it , it changes its form .', 'leachco safer bather infant bath pad , blue fish these make it very easy to bathe two babies at once in the bath . when our twins were newborns we could bathe them both at once ( with my 17 year old tending to one and i tending to the', ""leachco safer bather infant bath pad , blue fish saw this bath pad , read the reviews , and had to have it ! now , i absolutely love it ! it 's the perfect pad for 1 parent to bath their infants ! my experience with the big ,""]"
253,23,253_minutes_pup_carrier_lasted,"['minutes', 'pup', 'carrier', 'lasted', 'minutes time', 'calls', 'months', 'turn', 'pages', 'hour']","['Pet care and training', '', '', '', '', '', '', '', '', '']","[""just over 2 months ) he really does n't think it 's that great . he 'll sit there for short periods of time , but since it only vibrates and does n't bounce , he gets bored . we ended up getting an old bouncy chair from a relative"", ""at a time vs 10 15 minutes in the other carriers or 10 minutes just holding him . it does take practice and some learning though along with a lot of patience . with such a wiggly baby , i 've found the best postion for us is the tummy"", 'about 5 minutes , she got the hang of it and was walking perfectly beside us ! it is very well designed and works perfectly ! definitely getting another one for our other 7 month old 70 pound rottweiler puppy ! highly recommended ! premier pet gentle leader headcollar ,']"
254,23,254_kit_aid kit_aid_cpr,"['kit', 'aid kit', 'aid', 'cpr', '1st hospital', 'hospital choice', 'manicure', 'pedicure', 'manicure pedicure', 'pedicure kit']","['First Aid Kits and Emergency Preparedness', '', '', '', '', '', '', '', '', '']","['easy care first aid kit , 1 kit i am trying in my middle age to develop some adult responsibility , thus bought this first aid kit for the jeep . will likely never use it , but if i do it seems to have everything for wounds , bug', 'first aid only all purpose first aid kit , soft case , 299 piece kit i am disappointed that the first aid kit i paid for and ordered was not what i received . however because of the hassle and cost in returning this item i have decided to keep', ""adventure medical kits weekender kit i 'm a scuba instructor , emergency first response instructor ( cpr first aid ) , and my wife is a internal medicine doctor and acls instructor . i was looking for a decent first aid kit to keep in my truck for shore diving""]"
255,23,255_tweezer_tweezers_tweezerman_slant,"['tweezer', 'tweezers', 'tweezerman', 'slant', 'tweeze', 'tip', 'care tool', 'stainless steel', 'licorice', 'tool']","['Tweezer reviews and recommendations', '', '', '', '', '', '', '', '', '']","['tweezerman stainless steel slant tweezer this product is well made and effective . i was stuck using a small , flimsy pair of tweezers for awhile , and the difference between that pair and this one is night and day . these tweezers really feel more like a serious tool', 'tweezerman stainless steel slant tweezer best tweezers i have ever had and i have bought a lot and i mean a lot of tweezers . read about them in a beauty magazine and they are really the best .', 'tweezerman stainless steel slant tweezer this is the 3rd tweezerman tweezer i have owned because my family and friends always walk off with them .. best tweezer i have ever owned .. you can send the tweezer back to the company when its time to sharpen it ..']"
